,index,Unnamed: 0,name,nameLabel,education,educationLabel,countryLabel,isTrue,Questions,Statements,Group
1365,4672,4830,Q122938,Anne-Catherine Lyon,Q658975,University of Lausanne,Switzerland,1,Did Anne-Catherine Lyon attend University of Lausanne?,Anne-Catherine Lyon attended University of Lausanne.,567
1366,30156,30822,Q1229515,Thijs Berman,Q73152048,Campus Fryslân,Netherlands,0,Did Thijs Berman attend Campus Fryslân?,Thijs Berman attended Campus Fryslân.,568
1367,30155,30821,Q1229515,Thijs Berman,Q632004,Radboud University Nijmegen,Netherlands,0,Did Thijs Berman attend Radboud University Nijmegen?,Thijs Berman attended Radboud University Nijmegen.,568
1368,30151,30817,Q1229515,Thijs Berman,Q214341,University of Amsterdam,Netherlands,1,Did Thijs Berman attend University of Amsterdam?,Thijs Berman attended University of Amsterdam.,568
1369,30150,30816,Q1229515,Thijs Berman,Q221653,Utrecht University,Netherlands,1,Did Thijs Berman attend Utrecht University?,Thijs Berman attended Utrecht University.,568
1370,4680,4838,Q122991,Simonetta Sommaruga,Q31871713,Batelle building F,Switzerland,0,Did Simonetta Sommaruga attend Batelle building F?,Simonetta Sommaruga attended Batelle building F.,569
1371,4678,4836,Q122991,Simonetta Sommaruga,Q36188,University of Fribourg,Switzerland,1,Did Simonetta Sommaruga attend University of Fribourg?,Simonetta Sommaruga attended University of Fribourg.,569
1372,30158,30824,Q1230084,Martin Callanan,Q6730059,Magee College,United Kingdom,0,Did Martin Callanan attend Magee College?,Martin Callanan attended Magee College.,570
1373,30157,30823,Q1230084,Martin Callanan,Q2503794,Northumbria University,United Kingdom,1,Did Martin Callanan attend Northumbria University?,Martin Callanan attended Northumbria University.,570
1374,30168,30834,Q1230881,Li Lihui,Q2031560,Tianjin University,People's Republic of China,0,Did Li Lihui attend Tianjin University?,Li Lihui attended Tianjin University.,571
1375,30163,30829,Q1230881,Li Lihui,Q16952,Peking University,People's Republic of China,1,Did Li Lihui attend Peking University?,Li Lihui attended Peking University.,571
1376,5075,5251,Q123104,Renate Jürgens-Pieper,Q884358,Pforzheim Academy,Germany,0,Did Renate Jürgens-Pieper attend Pforzheim Academy?,Renate Jürgens-Pieper attended Pforzheim Academy.,572
1377,5071,5247,Q123104,Renate Jürgens-Pieper,Q734324,Technical University of Braunschweig,Germany,1,Did Renate Jürgens-Pieper attend Technical University of Braunschweig?,Renate Jürgens-Pieper attended Technical University of Braunschweig.,572
1378,5082,5258,Q123109,Oskar Freysinger,Q1304512,International University in Geneva,Switzerland,0,Did Oskar Freysinger attend International University in Geneva?,Oskar Freysinger attended International University in Geneva.,573
1379,5077,5253,Q123109,Oskar Freysinger,Q36188,University of Fribourg,Switzerland,1,Did Oskar Freysinger attend University of Fribourg?,Oskar Freysinger attended University of Fribourg.,573
1380,30174,30840,Q1231345,Paul Kagame,Q124256175,All Saints University Lango,Uganda,0,Did Paul Kagame attend All Saints University Lango?,Paul Kagame attended All Saints University Lango.,574
1381,30169,30835,Q1231345,Paul Kagame,Q261506,Makerere University,Uganda,1,Did Paul Kagame attend Makerere University?,Paul Kagame attended Makerere University.,574
1382,5088,5264,Q123171,Christoph Meyer,Q1060,Hamburg University of Technology,Germany,0,Did Christoph Meyer attend Hamburg University of Technology?,Christoph Meyer attended Hamburg University of Technology.,575
1383,5083,5259,Q123171,Christoph Meyer,Q153006,Free University Berlin,Germany,1,Did Christoph Meyer attend Free University Berlin?,Christoph Meyer attended Free University Berlin.,575
1384,30177,30843,Q1231905,Ruth Meyer,Q42556163,Theological College Wuppertal,Germany,0,Did Ruth Meyer attend Theological College Wuppertal?,Ruth Meyer attended Theological College Wuppertal.,576
1385,30175,30841,Q1231905,Ruth Meyer,Q700758,Saarland University,Germany,1,Did Ruth Meyer attend Saarland University?,Ruth Meyer attended Saarland University.,576
1386,30225,30891,Q1232545,Dmitry Pirog,Q4458748,Pacific State Economics University,Russia,0,Did Dmitry Pirog attend Pacific State Economics University?,Dmitry Pirog attended Pacific State Economics University.,577
1387,30223,30889,Q1232545,Dmitry Pirog,Q4243514,Kuban State University,Russia,1,Did Dmitry Pirog attend Kuban State University?,Dmitry Pirog attended Kuban State University.,577
1388,30230,30896,Q1232720,Dmitri Svatkovskiy,Q4262481,Lipetsk State Pedagogical University,Russia,0,Did Dmitri Svatkovskiy attend Lipetsk State Pedagogical University?,Dmitri Svatkovskiy attended Lipetsk State Pedagogical University.,578
1389,30229,30895,Q1232720,Dmitri Svatkovskiy,Q2376759,Russian Academy of State Service,Russia,1,Did Dmitri Svatkovskiy attend Russian Academy of State Service?,Dmitri Svatkovskiy attended Russian Academy of State Service.,578
1390,28961,29592,Q1233412,Ole Thorben Buschhüter,Q1666832,International Psychoanalytic University Berlin,Germany,0,Did Ole Thorben Buschhüter attend International Psychoanalytic University Berlin?,Ole Thorben Buschhüter attended International Psychoanalytic University Berlin.,579
1391,28960,29591,Q1233412,Ole Thorben Buschhüter,Q156725,University of Hamburg,Germany,1,Did Ole Thorben Buschhüter attend University of Hamburg?,Ole Thorben Buschhüter attended University of Hamburg.,579
1392,5093,5269,Q123363,Corine Mauch,Q691686,Geneva Graduate Institute,Switzerland,0,Did Corine Mauch attend Geneva Graduate Institute?,Corine Mauch attended Geneva Graduate Institute.,580
1393,5089,5265,Q123363,Corine Mauch,Q11942,ETH Zurich,Switzerland,1,Did Corine Mauch attend ETH Zurich?,Corine Mauch attended ETH Zurich.,580
1394,5098,5274,Q123504,Bärbel Höhn,Q273263,RWTH Aachen University,Germany,0,Did Bärbel Höhn attend RWTH Aachen University?,Bärbel Höhn attended RWTH Aachen University.,581
1395,5095,5271,Q123504,Bärbel Höhn,Q156737,University of Kiel,Germany,1,Did Bärbel Höhn attend University of Kiel?,Bärbel Höhn attended University of Kiel.,581
1396,29229,29868,Q1235731,Mick Mulvaney,Q924318,Wheaton College,United States of America,0,Did Mick Mulvaney attend Wheaton College?,Mick Mulvaney attended Wheaton College.,582
1397,29228,29867,Q1235731,Mick Mulvaney,Q8025153,Wingate University,United States of America,0,Did Mick Mulvaney attend Wingate University?,Mick Mulvaney attended Wingate University.,582
1398,29223,29862,Q1235731,Mick Mulvaney,Q333886,Georgetown University,United States of America,1,Did Mick Mulvaney attend Georgetown University?,Mick Mulvaney attended Georgetown University.,582
1399,29224,29863,Q1235731,Mick Mulvaney,Q192334,University of North Carolina at Chapel Hill,United States of America,1,Did Mick Mulvaney attend University of North Carolina at Chapel Hill?,Mick Mulvaney attended University of North Carolina at Chapel Hill.,582
1400,29233,29873,Q1236080,László Pillich,Q7059097,Technical University of Cluj-Napoca - North University Center of Baia Mare,Romania,0,Did László Pillich attend Technical University of Cluj-Napoca - North University Center of Baia Mare?,László Pillich attended Technical University of Cluj-Napoca - North University Center of Baia Mare.,583
1401,29230,29869,Q1236080,László Pillich,Q538452,Babeș-Bolyai University,Romania,1,Did László Pillich attend Babeș-Bolyai University?,László Pillich attended Babeș-Bolyai University.,583
1402,29239,29880,Q1236387,Maria Dolors Batalla i Nogués,Q1247135,Carlos III University of Madrid,Spain,0,Did Maria Dolors Batalla i Nogués attend Carlos III University of Madrid?,Maria Dolors Batalla i Nogués attended Carlos III University of Madrid.,584
1403,29235,29875,Q1236387,Maria Dolors Batalla i Nogués,Q43452,Autonomous University of Barcelona,Spain,1,Did Maria Dolors Batalla i Nogués attend Autonomous University of Barcelona?,Maria Dolors Batalla i Nogués attended Autonomous University of Barcelona.,584
1404,29244,29885,Q1236538,Vito De Filippo,Q470997,Pontificio Ateneo Sant Anselmo,Italy,0,Did Vito De Filippo attend Pontificio Ateneo Sant Anselmo?,Vito De Filippo attended Pontificio Ateneo Sant Anselmo.,585
1405,29240,29881,Q1236538,Vito De Filippo,Q691851,University of Naples Federico II,Italy,1,Did Vito De Filippo attend University of Naples Federico II?,Vito De Filippo attended University of Naples Federico II.,585
1406,29247,29888,Q1236571,Wayne Swan,Q1284960,Edith Cowan University,Australia,0,Did Wayne Swan attend Edith Cowan University?,Wayne Swan attended Edith Cowan University.,586
1407,29246,29887,Q1236571,Wayne Swan,Q866012,University of Queensland,Australia,1,Did Wayne Swan attend University of Queensland?,Wayne Swan attended University of Queensland.,586
1408,29253,29894,Q1237458,Souad Sbai,Q3955026,Seminario Arcivescovile di Genova,Italy,0,Did Souad Sbai attend Seminario Arcivescovile di Genova?,Souad Sbai attended Seminario Arcivescovile di Genova.,587
1409,29252,29893,Q1237458,Souad Sbai,Q209344,Sapienza University of Rome,Italy,1,Did Souad Sbai attend Sapienza University of Rome?,Souad Sbai attended Sapienza University of Rome.,587
1410,29371,30012,Q1237573,Dominic Hannigan,Q1518472,Catholic University of Ireland,Republic of Ireland,0,Did Dominic Hannigan attend Catholic University of Ireland?,Dominic Hannigan attended Catholic University of Ireland.,588
1411,29369,30010,Q1237573,Dominic Hannigan,Q1068258,University College Dublin,Republic of Ireland,1,Did Dominic Hannigan attend University College Dublin?,Dominic Hannigan attended University College Dublin.,588
1412,29377,30018,Q1238152,Dominique Bertinotti,Q21428101,Domuni University,France,0,Did Dominique Bertinotti attend Domuni University?,Dominique Bertinotti attended Domuni University.,589
1413,29375,30016,Q1238152,Dominique Bertinotti,Q999763,University of Paris 1 Pantheon-Sorbonne,France,1,Did Dominique Bertinotti attend University of Paris 1 Pantheon-Sorbonne?,Dominique Bertinotti attended University of Paris 1 Pantheon-Sorbonne.,589
1414,29382,30023,Q1238345,Dominique Tian,Q1394262,Paris Nanterre University,France,0,Did Dominique Tian attend Paris Nanterre University?,Dominique Tian attended Paris Nanterre University.,590
1415,29381,30022,Q1238345,Dominique Tian,Q1204304,Paul Cézanne University,France,1,Did Dominique Tian attend Paul Cézanne University?,Dominique Tian attended Paul Cézanne University.,590
1416,29388,30029,Q1238359,Enrico Rossi,Q1701329,Papieskie Kolegium Polskie w Rzymie,Italy,0,Did Enrico Rossi attend Papieskie Kolegium Polskie w Rzymie?,Enrico Rossi attended Papieskie Kolegium Polskie w Rzymie.,591
1417,29387,30028,Q1238359,Enrico Rossi,Q645663,University of Pisa,Italy,1,Did Enrico Rossi attend University of Pisa?,Enrico Rossi attended University of Pisa.,591
1418,5104,5280,Q123848,Edith Sitzmann,Q157808,Technical University of Munich,Germany,0,Did Edith Sitzmann attend Technical University of Munich?,Edith Sitzmann attended Technical University of Munich.,592
1419,5105,5281,Q123848,Edith Sitzmann,Q16320336,Medizinische Hochschule Brandenburg Theodor Fontane,Germany,0,Did Edith Sitzmann attend Medizinische Hochschule Brandenburg Theodor Fontane?,Edith Sitzmann attended Medizinische Hochschule Brandenburg Theodor Fontane.,592
1420,5106,5282,Q123848,Edith Sitzmann,Q2207696,SRH Hochschule for Health Gera,Germany,0,Did Edith Sitzmann attend SRH Hochschule for Health Gera?,Edith Sitzmann attended SRH Hochschule for Health Gera.,592
1421,5102,5278,Q123848,Edith Sitzmann,Q574571,University of Regensburg,Germany,1,Did Edith Sitzmann attend University of Regensburg?,Edith Sitzmann attended University of Regensburg.,592
1422,5103,5279,Q123848,Edith Sitzmann,Q151510,Heidelberg University,Germany,1,Did Edith Sitzmann attend Heidelberg University?,Edith Sitzmann attended Heidelberg University.,592
1423,5101,5277,Q123848,Edith Sitzmann,Q153987,University of Freiburg,Germany,1,Did Edith Sitzmann attend University of Freiburg?,Edith Sitzmann attended University of Freiburg.,592
1424,5111,5287,Q123872,Peter Friedrich,Q1792343,Academy of Fine Arts Münster,Germany,0,Did Peter Friedrich attend Academy of Fine Arts Münster?,Peter Friedrich attended Academy of Fine Arts Münster.,593
1425,5109,5285,Q123872,Peter Friedrich,Q835440,University of Konstanz,Germany,1,Did Peter Friedrich attend University of Konstanz?,Peter Friedrich attended University of Konstanz.,593
1426,5119,5296,Q123880,Thomas Dörflinger,Q248702,Hochschule für Gestaltung Schwäbisch Gmünd,Germany,0,Did Thomas Dörflinger attend Hochschule für Gestaltung Schwäbisch Gmünd?,Thomas Dörflinger attended Hochschule für Gestaltung Schwäbisch Gmünd.,594
1427,5115,5291,Q123880,Thomas Dörflinger,Q835440,University of Konstanz,Germany,1,Did Thomas Dörflinger attend University of Konstanz?,Thomas Dörflinger attended University of Konstanz.,594
1428,29587,30234,Q1239044,Don Cazayoux,Q7401787,Saint Martin's University,United States of America,0,Did Don Cazayoux attend Saint Martin's University?,Don Cazayoux attended Saint Martin's University.,595
1429,29582,30229,Q1239044,Don Cazayoux,Q1521725,Louisiana State University,United States of America,1,Did Don Cazayoux attend Louisiana State University?,Don Cazayoux attended Louisiana State University.,595
1430,29589,30236,Q1239122,Gian Mario Spacca,Q3270465,University of Vicenza,Italy,0,Did Gian Mario Spacca attend University of Vicenza?,Gian Mario Spacca attended University of Vicenza.,596
1431,29588,30235,Q1239122,Gian Mario Spacca,Q209344,Sapienza University of Rome,Italy,1,Did Gian Mario Spacca attend Sapienza University of Rome?,Gian Mario Spacca attended Sapienza University of Rome.,596
1432,29599,30246,Q1239215,Stephan Kühn,Q1622076,Ansbach University of Applied Sciences,Germany,0,Did Stephan Kühn attend Ansbach University of Applied Sciences?,Stephan Kühn attended Ansbach University of Applied Sciences.,597
1433,29594,30241,Q1239215,Stephan Kühn,Q158158,TU Dresden,Germany,1,Did Stephan Kühn attend TU Dresden?,Stephan Kühn attended TU Dresden.,597
1434,29601,30248,Q1239291,Alexander Downer,Q1534573,Staffordshire University,United Kingdom,0,Did Alexander Downer attend Staffordshire University?,Alexander Downer attended Staffordshire University.,598
1435,29600,30247,Q1239291,Alexander Downer,Q837164,Newcastle University,United Kingdom,1,Did Alexander Downer attend Newcastle University?,Alexander Downer attended Newcastle University.,598
1436,5342,5529,Q123939,Alain Berset,Q691686,Geneva Graduate Institute,Switzerland,0,Did Alain Berset attend Geneva Graduate Institute?,Alain Berset attended Geneva Graduate Institute.,599
1437,5337,5524,Q123939,Alain Berset,Q541548,University of Neuchâtel,Switzerland,1,Did Alain Berset attend University of Neuchâtel?,Alain Berset attended University of Neuchâtel.,599
1438,29607,30254,Q1239419,Don Polye,Q890541,University of Goroka,Papua New Guinea,0,Did Don Polye attend University of Goroka?,Don Polye attended University of Goroka.,600
1439,29606,30253,Q1239419,Don Polye,Q890684,Papua New Guinea University of Technology,Papua New Guinea,1,Did Don Polye attend Papua New Guinea University of Technology?,Don Polye attended Papua New Guinea University of Technology.,600
1440,5346,5533,Q124019,Otto Fricke,Q1622138,Rhine-Waal University of Applied Sciences,Germany,0,Did Otto Fricke attend Rhine-Waal University of Applied Sciences?,Otto Fricke attended Rhine-Waal University of Applied Sciences.,601
