,index,Unnamed: 0,name,nameLabel,education,educationLabel,countryLabel,isTrue,Questions,Statements,Group
1445,3236,3337,Q62333,Peter Müller,Q152171,University of Bonn,Germany,1,Did Peter Müller attend University of Bonn?,Peter Müller attended University of Bonn.,529
1446,3243,3344,Q62343,Michaele Schreyer,Q1622135,Osnabrück University of Applied Sciences,Germany,0,Did Michaele Schreyer attend Osnabrück University of Applied Sciences?,Michaele Schreyer attended Osnabrück University of Applied Sciences.,530
1447,3242,3343,Q62343,Michaele Schreyer,Q54096,University of Cologne,Germany,1,Did Michaele Schreyer attend University of Cologne?,Michaele Schreyer attended University of Cologne.,530
1448,3248,3350,Q62354,Jean-François Copé,Q980688,Paris 12 University,France,0,Did Jean-François Copé attend Paris 12 University?,Jean-François Copé attended Paris 12 University.,531
1449,3247,3349,Q62354,Jean-François Copé,Q859363,Sciences Po,France,1,Did Jean-François Copé attend Sciences Po?,Jean-François Copé attended Sciences Po.,531
1450,3253,3356,Q62356,Babatunde Fashola,Q22080044,Ritman University,Nigeria,0,Did Babatunde Fashola attend Ritman University?,Babatunde Fashola attended Ritman University.,532
1451,3252,3355,Q62356,Babatunde Fashola,Q1816069,University of Benin,Nigeria,1,Did Babatunde Fashola attend University of Benin?,Babatunde Fashola attended University of Benin.,532
1452,3259,3362,Q62551,Mikhail Kasyanov,Q4304308,Moscow University of State Administration,Russia,0,Did Mikhail Kasyanov attend Moscow University of State Administration?,Mikhail Kasyanov attended Moscow University of State Administration.,533
1453,3258,3361,Q62551,Mikhail Kasyanov,Q4304031,Moscow State Automobile and Road University of Technology,Russia,1,Did Mikhail Kasyanov attend Moscow State Automobile and Road University of Technology?,Mikhail Kasyanov attended Moscow State Automobile and Road University of Technology.,533
1454,3265,3368,Q62810,Andrea Nahles,Q883284,Theological Faculty of Paderborn,Germany,0,Did Andrea Nahles attend Theological Faculty of Paderborn?,Andrea Nahles attended Theological Faculty of Paderborn.,534
1455,3264,3367,Q62810,Andrea Nahles,Q152171,University of Bonn,Germany,1,Did Andrea Nahles attend University of Bonn?,Andrea Nahles attended University of Bonn.,534
1456,3271,3374,Q62812,Daniel Bahr,Q2109610,Priesterseminar Limburg,Germany,0,Did Daniel Bahr attend Priesterseminar Limburg?,Daniel Bahr attended Priesterseminar Limburg.,535
1457,3270,3373,Q62812,Daniel Bahr,Q168426,University of Münster,Germany,1,Did Daniel Bahr attend University of Münster?,Daniel Bahr attended University of Münster.,535
1458,3277,3380,Q47589,Renato Schifani,Q3955045,Seminario vescovile,Italy,0,Did Renato Schifani attend Seminario vescovile?,Renato Schifani attended Seminario vescovile.,536
1459,3276,3379,Q47589,Renato Schifani,Q1641504,University of Palermo,Italy,1,Did Renato Schifani attend University of Palermo?,Renato Schifani attended University of Palermo.,536
1460,3283,3386,Q48283,Yulia Tymoshenko,Q4195890,Ivano-Frankivsk National Medical University,Ukraine,0,Did Yulia Tymoshenko attend Ivano-Frankivsk National Medical University?,Yulia Tymoshenko attended Ivano-Frankivsk National Medical University.,537
1461,3282,3385,Q48283,Yulia Tymoshenko,Q4314987,Dnipro University of Technology,Ukraine,1,Did Yulia Tymoshenko attend Dnipro University of Technology?,Yulia Tymoshenko attended Dnipro University of Technology.,537
1462,3290,3393,Q48405,Han Zheng,Q7494352,Shenyang Jianzhu University,People's Republic of China,0,Did Han Zheng attend Shenyang Jianzhu University?,Han Zheng attended Shenyang Jianzhu University.,538
1463,3291,3394,Q48405,Han Zheng,Q8044698,Xinzhou Teachers University,People's Republic of China,0,Did Han Zheng attend Xinzhou Teachers University?,Han Zheng attended Xinzhou Teachers University.,538
1464,3288,3391,Q48405,Han Zheng,Q2034790,East China Normal University,People's Republic of China,1,Did Han Zheng attend East China Normal University?,Han Zheng attended East China Normal University.,538
1465,3289,3392,Q48405,Han Zheng,Q495015,Fudan University,People's Republic of China,1,Did Han Zheng attend Fudan University?,Han Zheng attended Fudan University.,538
1466,3296,3399,Q48602,Andrea Riccardi,Q1168859,Accademia Albertina,Italy,0,Did Andrea Riccardi attend Accademia Albertina?,Andrea Riccardi attended Accademia Albertina.,539
1467,3295,3398,Q48602,Andrea Riccardi,Q2297486,Università degli Studi Roma Tre,Italy,1,Did Andrea Riccardi attend Università degli Studi Roma Tre?,Andrea Riccardi attended Università degli Studi Roma Tre.,539
1468,3302,3405,Q48762,Heydar Moslehi,Q5948959,Larestan University of Medical Sciences,Iran,0,Did Heydar Moslehi attend Larestan University of Medical Sciences?,Heydar Moslehi attended Larestan University of Medical Sciences.,540
1469,3301,3404,Q48762,Heydar Moslehi,Q737835,University of Tehran,Iran,1,Did Heydar Moslehi attend University of Tehran?,Heydar Moslehi attended University of Tehran.,540
1470,3308,3411,Q48763,Mohammad-Javad Larijani,Q6079799,Isfahan University of Medical Sciences,Iran,0,Did Mohammad-Javad Larijani attend Isfahan University of Medical Sciences?,Mohammad-Javad Larijani attended Isfahan University of Medical Sciences.,541
1471,3307,3410,Q48763,Mohammad-Javad Larijani,Q2096604,Sharif University of Technology,Iran,1,Did Mohammad-Javad Larijani attend Sharif University of Technology?,Mohammad-Javad Larijani attended Sharif University of Technology.,541
1472,3314,3417,Q48967,Katrin Göring-Eckardt,Q1391252,Fachhochschule des Bundes für öffentliche Verwaltung,Germany,0,Did Katrin Göring-Eckardt attend Fachhochschule des Bundes für öffentliche Verwaltung?,Katrin Göring-Eckardt attended Fachhochschule des Bundes für öffentliche Verwaltung.,542
1473,3313,3416,Q48967,Katrin Göring-Eckardt,Q154804,Leipzig University,Germany,1,Did Katrin Göring-Eckardt attend Leipzig University?,Katrin Göring-Eckardt attended Leipzig University.,542
1474,3319,3423,Q49067,Gabi Ashkenazi,Q7431023,Schechter Institute of Jewish Studies,Israel,0,Did Gabi Ashkenazi attend Schechter Institute of Jewish Studies?,Gabi Ashkenazi attended Schechter Institute of Jewish Studies.,543
1475,3318,3422,Q49067,Gabi Ashkenazi,Q591115,University of Haifa,Israel,1,Did Gabi Ashkenazi attend University of Haifa?,Gabi Ashkenazi attended University of Haifa.,543
1476,3325,3429,Q101881,Siegfried Balleis,Q1622123,Magdeburg-Stendal University of Applied Sciences,Germany,0,Did Siegfried Balleis attend Magdeburg-Stendal University of Applied Sciences?,Siegfried Balleis attended Magdeburg-Stendal University of Applied Sciences.,544
1477,3324,3428,Q101881,Siegfried Balleis,Q40025,University of Erlangen–Nuremberg,Germany,1,Did Siegfried Balleis attend University of Erlangen–Nuremberg?,Siegfried Balleis attended University of Erlangen–Nuremberg.,544
1478,3331,3435,Q102218,Ekkehard Klug,Q1391292,Hochschule für Öffentliche Verwaltung Rheinland Pfalz,Germany,0,Did Ekkehard Klug attend Hochschule für Öffentliche Verwaltung Rheinland Pfalz?,Ekkehard Klug attended Hochschule für Öffentliche Verwaltung Rheinland Pfalz.,545
1479,3330,3434,Q102218,Ekkehard Klug,Q156737,University of Kiel,Germany,1,Did Ekkehard Klug attend University of Kiel?,Ekkehard Klug attended University of Kiel.,545
1480,3337,3441,Q102254,Ulrich Nußbaum,Q1622115,Kempten University of Applied Sciences,Germany,0,Did Ulrich Nußbaum attend Kempten University of Applied Sciences?,Ulrich Nußbaum attended Kempten University of Applied Sciences.,546
1481,3336,3440,Q102254,Ulrich Nußbaum,Q700758,Saarland University,Germany,1,Did Ulrich Nußbaum attend Saarland University?,Ulrich Nußbaum attended Saarland University.,546
1482,3342,3447,Q102506,Wolfgang Bosbach,Q328274,Flensburg University of Applied Sciences,Germany,0,Did Wolfgang Bosbach attend Flensburg University of Applied Sciences?,Wolfgang Bosbach attended Flensburg University of Applied Sciences.,547
1483,3341,3446,Q102506,Wolfgang Bosbach,Q54096,University of Cologne,Germany,1,Did Wolfgang Bosbach attend University of Cologne?,Wolfgang Bosbach attended University of Cologne.,547
1484,3347,3453,Q102641,Christian Dürr,Q1391292,Hochschule für Öffentliche Verwaltung Rheinland Pfalz,Germany,0,Did Christian Dürr attend Hochschule für Öffentliche Verwaltung Rheinland Pfalz?,Christian Dürr attended Hochschule für Öffentliche Verwaltung Rheinland Pfalz.,548
1485,3346,3452,Q102641,Christian Dürr,Q678982,Leibniz University Hannover,Germany,1,Did Christian Dürr attend Leibniz University Hannover?,Christian Dürr attended Leibniz University Hannover.,548
1486,3354,3460,Q85516,Gerd Müller,Q414258,Academy of Performing Arts Baden-Wuerttemberg,Germany,0,Did Gerd Müller attend Academy of Performing Arts Baden-Wuerttemberg?,Gerd Müller attended Academy of Performing Arts Baden-Wuerttemberg.,549
1487,3355,3461,Q85516,Gerd Müller,Q1736342,Catholic University of Applied Sciences Freiburg,Germany,0,Did Gerd Müller attend Catholic University of Applied Sciences Freiburg?,Gerd Müller attended Catholic University of Applied Sciences Freiburg.,549
1488,3352,3458,Q85516,Gerd Müller,Q315161,Catholic University of Eichstätt-Ingolstadt,Germany,1,Did Gerd Müller attend Catholic University of Eichstätt-Ingolstadt?,Gerd Müller attended Catholic University of Eichstätt-Ingolstadt.,549
1489,3353,3459,Q85516,Gerd Müller,Q574571,University of Regensburg,Germany,1,Did Gerd Müller attend University of Regensburg?,Gerd Müller attended University of Regensburg.,549
1490,3360,3466,Q85524,Dagmar Roth-Behrendt,Q1420079,Bischöfliches Priesterseminar zu Trier,Germany,0,Did Dagmar Roth-Behrendt attend Bischöfliches Priesterseminar zu Trier?,Dagmar Roth-Behrendt attended Bischöfliches Priesterseminar zu Trier.,550
1491,3359,3465,Q85524,Dagmar Roth-Behrendt,Q155354,University of Marburg,Germany,1,Did Dagmar Roth-Behrendt attend University of Marburg?,Dagmar Roth-Behrendt attended University of Marburg.,550
1492,3365,3473,Q85551,Ingeborg Gräßle,Q702486,Trier University,Germany,0,Did Ingeborg Gräßle attend Trier University?,Ingeborg Gräßle attended Trier University.,551
1493,3366,3474,Q85551,Ingeborg Gräßle,Q17123645,VICTORIA | International University of Applied Sciences,Germany,0,Did Ingeborg Gräßle attend VICTORIA | International University of Applied Sciences?,Ingeborg Gräßle attended VICTORIA | International University of Applied Sciences.,551
1494,3363,3471,Q85551,Ingeborg Gräßle,Q122453,University of Stuttgart,Germany,1,Did Ingeborg Gräßle attend University of Stuttgart?,Ingeborg Gräßle attended University of Stuttgart.,551
1495,3364,3472,Q85551,Ingeborg Gräßle,Q153006,Free University Berlin,Germany,1,Did Ingeborg Gräßle attend Free University Berlin?,Ingeborg Gräßle attended Free University Berlin.,551
1496,3371,3479,Q85566,Peter Liese,Q700824,Hochschule für Musik und Theater Hamburg,Germany,0,Did Peter Liese attend Hochschule für Musik und Theater Hamburg?,Peter Liese attended Hochschule für Musik und Theater Hamburg.,552
1497,3370,3478,Q85566,Peter Liese,Q152171,University of Bonn,Germany,1,Did Peter Liese attend University of Bonn?,Peter Liese attended University of Bonn.,552
1498,3378,3486,Q85606,Achim Steiner,Q1869028,London Metropolitan University,United Kingdom,0,Did Achim Steiner attend London Metropolitan University?,Achim Steiner attended London Metropolitan University.,553
1499,3379,3487,Q85606,Achim Steiner,Q3400501,Wrexham University,United Kingdom,0,Did Achim Steiner attend Wrexham University?,Achim Steiner attended Wrexham University.,553
1500,3376,3484,Q85606,Achim Steiner,Q170027,University of London,United Kingdom,1,Did Achim Steiner attend University of London?,Achim Steiner attended University of London.,553
1501,3377,3485,Q85606,Achim Steiner,Q220144,"School of Oriental and African Studies, University of London",United Kingdom,1,"Did Achim Steiner attend School of Oriental and African Studies, University of London?","Achim Steiner attended School of Oriental and African Studies, University of London.",553
1502,3384,3492,Q85662,Dagmar Wöhrl,Q554425,FH Münster,Germany,0,Did Dagmar Wöhrl attend FH Münster?,Dagmar Wöhrl attended FH Münster.,554
1503,3383,3491,Q85662,Dagmar Wöhrl,Q40025,University of Erlangen–Nuremberg,Germany,1,Did Dagmar Wöhrl attend University of Erlangen–Nuremberg?,Dagmar Wöhrl attended University of Erlangen–Nuremberg.,554
1504,3388,3499,Q85676,Markus Ferber,Q1622185,"Hochschule für Gesundheit & Sport, Technik & Kunst",Germany,0,"Did Markus Ferber attend Hochschule für Gesundheit & Sport, Technik & Kunst?","Markus Ferber attended Hochschule für Gesundheit & Sport, Technik & Kunst.",555
1505,3387,3497,Q85676,Markus Ferber,Q157808,Technical University of Munich,Germany,1,Did Markus Ferber attend Technical University of Munich?,Markus Ferber attended Technical University of Munich.,555
1506,3393,3504,Q85734,Ulrich Maly,Q29293,ESCP Business School,Spain,0,Did Ulrich Maly attend ESCP Business School?,Ulrich Maly attended ESCP Business School.,556
1507,3392,3503,Q85734,Ulrich Maly,Q40025,University of Erlangen–Nuremberg,Germany,1,Did Ulrich Maly attend University of Erlangen–Nuremberg?,Ulrich Maly attended University of Erlangen–Nuremberg.,556
1508,3400,3511,Q85773,Anja Weisgerber,Q161982,Johannes Gutenberg University Mainz,Germany,0,Did Anja Weisgerber attend Johannes Gutenberg University Mainz?,Anja Weisgerber attended Johannes Gutenberg University Mainz.,557
1509,3401,3512,Q85773,Anja Weisgerber,Q248702,Hochschule für Gestaltung Schwäbisch Gmünd,Germany,0,Did Anja Weisgerber attend Hochschule für Gestaltung Schwäbisch Gmünd?,Anja Weisgerber attended Hochschule für Gestaltung Schwäbisch Gmünd.,557
1510,3398,3509,Q85773,Anja Weisgerber,Q658975,University of Lausanne,Switzerland,1,Did Anja Weisgerber attend University of Lausanne?,Anja Weisgerber attended University of Lausanne.,557
1511,3399,3510,Q85773,Anja Weisgerber,Q161976,University of Würzburg,Germany,1,Did Anja Weisgerber attend University of Würzburg?,Anja Weisgerber attended University of Würzburg.,557
1512,3406,3517,Q85783,Alexander Dobrindt,Q1573181,Hamburger Universität für Wirtschaft und Politik,Germany,0,Did Alexander Dobrindt attend Hamburger Universität für Wirtschaft und Politik?,Alexander Dobrindt attended Hamburger Universität für Wirtschaft und Politik.,558
1513,3405,3516,Q85783,Alexander Dobrindt,Q55044,Ludwig Maximilian University of Munich,Germany,1,Did Alexander Dobrindt attend Ludwig Maximilian University of Munich?,Alexander Dobrindt attended Ludwig Maximilian University of Munich.,558
1514,3412,3523,Q85806,Christian Lindner,Q2088276,Philosophisch-theologische Hochschule Freising,Germany,0,Did Christian Lindner attend Philosophisch-theologische Hochschule Freising?,Christian Lindner attended Philosophisch-theologische Hochschule Freising.,559
1515,3411,3522,Q85806,Christian Lindner,Q152171,University of Bonn,Germany,1,Did Christian Lindner attend University of Bonn?,Christian Lindner attended University of Bonn.,559
1516,3418,3529,Q85825,Werner Hoyer,Q110665671,SRH Wilhelm Löhe Hochschule (Fürth),Germany,0,Did Werner Hoyer attend SRH Wilhelm Löhe Hochschule (Fürth)?,Werner Hoyer attended SRH Wilhelm Löhe Hochschule (Fürth).,560
